Object_ID,Classification,Confidence,Box,Time
3,car,60.43992042541504,"[[ 222  495   79  158]
 [  90  535  121  165]
 [ 277  498   62  144]
 [ 968  540   68   66]
 [1618  541   98  183]
 [1051  545   91  161]
 [  94  521   82  109]
 [ 420  506  460  392]
 [  26  492   84  141]
 [ 882  539   65   51]]",0.23355844788087057
3,car,60.35306453704834,"[[ 222  495   79  158]
 [  90  535  121  165]
 [ 277  498   62  144]
 [ 968  540   68   66]
 [1618  541   98  183]
 [1051  545   91  161]
 [  94  521   82  109]
 [ 420  506  460  392]
 [  26  492   84  141]
 [ 882  539   65   51]]",0.23355844788087057
3,car,59.876948595047,"[[ 222  495   79  158]
 [  90  535  121  165]
 [ 277  498   62  144]
 [ 968  540   68   66]
 [1618  541   98  183]
 [1051  545   91  161]
 [  94  521   82  109]
 [ 420  506  460  392]
 [  26  492   84  141]
 [ 882  539   65   51]]",0.23355844788087057
3,car,59.21644568443298,"[[ 222  495   79  158]
 [  90  535  121  165]
 [ 277  498   62  144]
 [ 968  540   68   66]
 [1618  541   98  183]
 [1051  545   91  161]
 [  94  521   82  109]
 [ 420  506  460  392]
 [  26  492   84  141]
 [ 882  539   65   51]]",0.23355844788087057
3,car,58.36817026138306,"[[ 222  495   79  158]
 [  90  535  121  165]
 [ 277  498   62  144]
 [ 968  540   68   66]
 [1618  541   98  183]
 [1051  545   91  161]
 [  94  521   82  109]
 [ 420  506  460  392]
 [  26  492   84  141]
 [ 882  539   65   51]]",0.23355844788087057
3,car,57.729530334472656,"[[ 222  495   79  158]
 [  90  535  121  165]
 [ 277  498   62  144]
 [ 968  540   68   66]
 [1618  541   98  183]
 [1051  545   91  161]
 [  94  521   82  109]
 [ 420  506  460  392]
 [  26  492   84  141]
 [ 882  539   65   51]]",0.23355844788087057
3,car,56.540101766586304,"[[ 222  495   79  158]
 [  90  535  121  165]
 [ 277  498   62  144]
 [ 968  540   68   66]
 [1618  541   98  183]
 [1051  545   91  161]
 [  94  521   82  109]
 [ 420  506  460  392]
 [  26  492   84  141]
 [ 882  539   65   51]]",0.23355844788087057
3,car,56.10625147819519,"[[ 222  495   79  158]
 [  90  535  121  165]
 [ 277  498   62  144]
 [ 968  540   68   66]
 [1618  541   98  183]
 [1051  545   91  161]
 [  94  521   82  109]
 [ 420  506  460  392]
 [  26  492   84  141]
 [ 882  539   65   51]]",0.23355844788087057
1,person,70.86617350578308,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,65.53080677986145,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
